shortlist_rank,doi,doi_url,title,authors,year,venue,type,publisher,volume,issue,pages,article_number,crossref_cited_by,relevance_score,primary_topic,topics,is_review_title,is_dataset_title,has_abstract,screening_decision,screening_reason,matched_title_categories,exact_normalized_title_doi_count,provenance
,10.3390/rs11141700,https://doi.org/10.3390/rs11141700,A Harmonious Satellite-Unmanned Aerial Vehicle-Ground Measurement Inversion Method for Monitoring Salinity in Coastal Saline Soil,Suming Zhang; Gengxing Zhao,2019,Remote Sensing,journal-article,MDPI AG,11,14,1700,,52,3,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 46, ""api_score"": 27.05558, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 45}]"
,10.1002/9781119381440,https://doi.org/10.1002/9781119381440,Robot Manipulator Redundancy Resolution,Yunong Zhang; Long Jin,2017,,monograph,Wiley,,,,,52,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",3,"[{""query_id"": ""Q09"", ""query_rank"": 297, ""api_score"": 20.717686, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 296}]"
,10.1016/j.jece.2016.12.026,https://doi.org/10.1016/j.jece.2016.12.026,Evaluation of metal oxide nanoparticles for adsorption of gas phase ammonia,Ebrahim Rezaei; Beauregard Schlageter; Mehdi Nemati; Bernardo Predicala,2017,Journal of Environmental Chemical Engineering,journal-article,Elsevier BV,5,1,422-431,,52,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 347, ""api_score"": 21.460619, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 346}]"
,10.3390/s17061428,https://doi.org/10.3390/s17061428,Intercomparison of Unmanned Aerial Vehicle and Ground-Based Narrow Band Spectrometers Applied to Crop Trait Monitoring in Organic Potato Production,Marston Domingues Franceschini; Harm Bartholomeus; Dirk Van Apeldoorn; Juha Suomalainen; Lammert Kooistra,2017,Sensors,journal-article,MDPI AG,17,6,1428,,52,3,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 208, ""api_score"": 24.264685, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 207}]"
,10.1016/j.envres.2023.115896,https://doi.org/10.1016/j.envres.2023.115896,Predicting highly dynamic traffic noise using rotating mobile monitoring and machine learning method,Yuyang Zhang; Huimin Zhao; Yan Li; Ying Long; Weinan Liang,2023,Environmental Research,journal-article,Elsevier BV,229,,115896,115896,49,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 272, ""api_score"": 17.334755, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 271}]"
,10.1108/01439910610659105,https://doi.org/10.1108/01439910610659105,Tele‐operated climbing and mobile service robots for remote inspection and maintenance in nuclear industry,B.L. Luk; K.P. Liu; A.A. Collie; D.S. Cooke; S. Chen,2006,Industrial Robot: An International Journal,journal-article,Emerald,33,3,194-204,,47,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 320, ""api_score"": 20.561764, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 319}]"
,10.1109/access.2021.3093978,https://doi.org/10.1109/access.2021.3093978,A Generic ROS-Based Control Architecture for Pest Inspection and Treatment in Greenhouses Using a Mobile Manipulator,Jon Martin; Ander Ansuategi; Inaki Maurtua; Aitor Gutierrez; David Obregon; Oskar Casquero; Marga Marcos,2021,IEEE Access,journal-article,Institute of Electrical and Electronics Engineers (IEEE),9,,94981-94995,,46,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 307, ""api_score"": 20.675102, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 306}]"
,10.1109/iros.2014.6943158,https://doi.org/10.1109/iros.2014.6943158,View planning for 3D object reconstruction with a mobile manipulator robot,J. Irving Vasquez-Gomez; L. Enrique Sucar; Rafael Murrieta-Cid,2014,2014 IEEE/RSJ International Conference on Intelligent Robots and Systems,proceedings-article,IEEE,,,4227-4233,,45,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 244, ""api_score"": 21.0715, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 243}]"
,10.1016/j.robot.2011.06.004,https://doi.org/10.1016/j.robot.2011.06.004,Optimal design and workspace analysis of a mobile welding robot with a 3P3R serial manipulator,Donghun Lee; TaeWon Seo; Jongwon Kim,2011,Robotics and Autonomous Systems,journal-article,Elsevier BV,59,10,813-826,,45,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 375, ""api_score"": 20.224464, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 374}]"
,10.1016/j.conengprac.2014.06.005,https://doi.org/10.1016/j.conengprac.2014.06.005,Modelling and control of an assembly/disassembly mechatronics line served by mobile robot with manipulator,Eugenia Minca; Adrian Filipescu; Alina Voda,2014,Control Engineering Practice,journal-article,Elsevier BV,31,,50-62,,44,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 248, ""api_score"": 21.045052, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 247}]"
,10.1109/robot.2008.4543558,https://doi.org/10.1109/robot.2008.4543558,"Design, simulations and optimization of a tracked mobile robot manipulator with hybrid locomotion and manipulation capabilities",Pinhas Ben-Tzvi; Andrew A. Goldenberg; Jean W. Zu,2008,2008 IEEE International Conference on Robotics and Automation,proceedings-article,IEEE,,,2307-2312,,43,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 332, ""api_score"": 20.462738, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 331}]"
,10.1016/j.envres.2022.113372,https://doi.org/10.1016/j.envres.2022.113372,Fabrication of sensor based on polyvinyl alcohol functionalized tungsten oxide/reduced graphene oxide nanocomposite for electrochemical monitoring of 4-aminophenol,J. Jamil A. Buledi; Amber R. Solangi; Ali Hyder; Madeeha Batool; Nasrullah Mahar; Arfana Mallah; Hassan Karimi-Maleh; Onur Karaman; Ceren Karaman; Masoumeh Ghalkhani,2022,Environmental Research,journal-article,Elsevier BV,212,,113372,113372,41,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 441, ""api_score"": 20.766157, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 440}]"
,10.1016/j.watres.2019.06.007,https://doi.org/10.1016/j.watres.2019.06.007,"Beyond signal quality: The value of unmaintained pH, dissolved oxygen, and oxidation-reduction potential sensors for remote performance monitoring of on-site sequencing batch reactors",Mariane Yvonne Schneider; Juan Pablo Carbajal; Viviane Furrer; Bettina Sterkele; Max Maurer; Kris Villez,2019,Water Research,journal-article,Elsevier BV,161,,639-651,,41,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q06"", ""query_rank"": 447, ""api_score"": 19.563046, ""raw_file"": ""raw_crossref\\Q06_robotic_water_quality.json"", ""raw_item_index"": 446}]"
,10.1007/s00170-007-1024-x,https://doi.org/10.1007/s00170-007-1024-x,Development of autonomous mobile robot with manipulator for manufacturing environment,S. Datta; R. Ray; D. Banerji,2007,The International Journal of Advanced Manufacturing Technology,journal-article,Springer Science and Business Media LLC,38,5-6,536-542,,38,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 462, ""api_score"": 19.740078, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 461}]"
,10.1109/70.928568,https://doi.org/10.1109/70.928568,Steering kinematics for a center-articulated mobile robot,P.I. Corke; P. Ridley,2001,IEEE Transactions on Robotics and Automation,journal-article,Institute of Electrical and Electronics Engineers (IEEE),17,2,215-218,,38,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q07"", ""query_rank"": 46, ""api_score"": 32.895443, ""raw_file"": ""raw_crossref\\Q07_four_wheel_steering.json"", ""raw_item_index"": 45}]"
,10.1016/j.apacoust.2019.107041,https://doi.org/10.1016/j.apacoust.2019.107041,Environmental sound monitoring using machine learning on mobile devices,Marc Green; Damian Murphy,2020,Applied Acoustics,journal-article,Elsevier BV,159,,107041,107041,36,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 192, ""api_score"": 17.946058, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 191}]"
,10.1007/978-94-011-4120-8_15,https://doi.org/10.1007/978-94-011-4120-8_15,Vehicle Wheel-Ground Contact Angle Estimation: With Application to Mobile Robot Traction Control,K. Iagnemma; S. Dubowsky,2000,Advances in Robot Kinematics,book-chapter,Springer Netherlands,,,137-146,,36,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q07"", ""query_rank"": 34, ""api_score"": 33.80987, ""raw_file"": ""raw_crossref\\Q07_four_wheel_steering.json"", ""raw_item_index"": 33}]"
,10.3390/app12125798,https://doi.org/10.3390/app12125798,Wheel Arrangement of Four Omni Wheel Mobile Robot for Compactness,Masaaki Hijikata; Renato Miyagusuku; Koichi Ozaki,2022,Applied Sciences,journal-article,MDPI AG,12,12,5798,,35,3,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q07"", ""query_rank"": 53, ""api_score"": 32.58976, ""raw_file"": ""raw_crossref\\Q07_four_wheel_steering.json"", ""raw_item_index"": 52}]"
,10.1109/carpi.2010.5624455,https://doi.org/10.1109/carpi.2010.5624455,A mobile robot for inspection of substation equipments,Rui Guo; Lei Han; Yong Sun; Mingrui Wang,2010,2010 1st International Conference on Applied Robotics for the Power Industry,proceedings-article,IEEE,,,1-5,,35,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 272, ""api_score"": 20.916206, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 271}]"
,10.1109/lra.2022.3191246,https://doi.org/10.1109/lra.2022.3191246,Automated Hammering Inspection System With Multi-Copter Type Mobile Robot for Concrete Structures,Yuki Nishimura; Shuki Takahashi; Hiromi Mochiyama; Tomoyuki Yamaguchi,2022,IEEE Robotics and Automation Letters,journal-article,Institute of Electrical and Electronics Engineers (IEEE),7,4,9993-10000,,33,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 239, ""api_score"": 21.165775, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 238}]"
,10.1145/1514095.1514124,https://doi.org/10.1145/1514095.1514124,Mobile human-robot teaming with environmental tolerance,Matthew M. Loper; Nathan P. Koenig; Sonia H. Chernova; Chris V. Jones; Odest C. Jenkins,2009,Proceedings of the 4th ACM/IEEE international conference on Human robot interaction,proceedings-article,ACM,,,157-164,,33,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 167, ""api_score"": 18.196243, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 166}]"
,10.1109/icma.2007.4304148,https://doi.org/10.1109/icma.2007.4304148,Development of an Adaptive Mobile Robot for In-Pipe Inspection Task,Peng Li; Shugen Ma; Bin Li; Yuechao Wang,2007,2007 International Conference on Mechatronics and Automation,proceedings-article,IEEE,,,3622-3627,,33,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 227, ""api_score"": 21.223793, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 226}]"
,10.1016/j.jngse.2021.103933,https://doi.org/10.1016/j.jngse.2021.103933,An innovative approach towards defect detection and localization in gas pipelines using integrated in-line inspection methods,Santhakumar Sampath; Kanhaiya Lal Chaurasiya; Pouria Aryan; Bishakh Bhattacharya,2021,Journal of Natural Gas Science and Engineering,journal-article,Elsevier BV,90,,103933,103933,31,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav""]",1,"[{""query_id"": ""Q03"", ""query_rank"": 398, ""api_score"": 21.452007, ""raw_file"": ""raw_crossref\\Q03_robotic_gas_mapping.json"", ""raw_item_index"": 397}]"
,10.1109/icra.2018.8460821,https://doi.org/10.1109/icra.2018.8460821,Gaussian Process Adaptive Sampling Using the Cross-Entropy Method for Environmental Sensing and Monitoring,Yew Teck Tan; Abhinav Kunapareddy; Marin Kobilarov,2018,2018 IEEE International Conference on Robotics and Automation (ICRA),proceedings-article,IEEE,,,6220-6227,,31,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 352, ""api_score"": 16.163013, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 351}]"
,10.23919/chicc.2018.8483388,https://doi.org/10.23919/chicc.2018.8483388,Design of Adaptive Sliding Mode Controller for Four-Mecanum Wheel Mobile Robot,Xingyang Lu; Xiangying Zhang; Guoliang Zhang; Songmin Jia,2018,2018 37th Chinese Control Conference (CCC),proceedings-article,IEEE,,,3983-3987,,31,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q07"", ""query_rank"": 152, ""api_score"": 28.416235, ""raw_file"": ""raw_crossref\\Q07_four_wheel_steering.json"", ""raw_item_index"": 151}]"
,10.1117/1.jrs.15.024505,https://doi.org/10.1117/1.jrs.15.024505,Time-series unmanned aerial vehicle photogrammetry monitoring method without ground control points to measure mining subsidence,Xugang Lian; Xiaoyu Liu; Linlin Ge; Haifeng Hu; Zheyuan Du; Yanru Wu,2021,Journal of Applied Remote Sensing,journal-article,SPIE-Intl Soc Optical Eng,15,02,,,30,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 250, ""api_score"": 23.780516, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 249}]"
,10.1016/j.inffus.2018.10.007,https://doi.org/10.1016/j.inffus.2018.10.007,Knowledge-based multimodal information fusion for role recognition and situation assessment by using mobile robot,Chule Yang; Danwei Wang; Yijie Zeng; Yufeng Yue; Prarinya Siritanawan,2019,Information Fusion,journal-article,Elsevier BV,50,,126-138,,30,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 484, ""api_score"": 21.404385, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 483}]"
,10.1575/1912/1583,https://doi.org/10.1575/1912/1583,Stochastic mapping for chemical plume source localization with application to autonomous hydrothermal vent discovery,Michael V. Jakuba,2007,,monograph,Massachusetts Institute of Technology and Woods Hole Oceanographic Institution,,,,,30,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav""]",1,"[{""query_id"": ""Q03"", ""query_rank"": 226, ""api_score"": 22.755817, ""raw_file"": ""raw_crossref\\Q03_robotic_gas_mapping.json"", ""raw_item_index"": 225}]"
,10.1163/156855399x00982,https://doi.org/10.1163/156855399x00982,Stability compensation of a mobile manipulator by manipulator motion: feasibility and planning,Qiang Huang; Kazuo Tanie; Shigeki Sugano,1999,Advanced Robotics,journal-article,Informa UK Limited,13,1,25-40,,30,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 23, ""api_score"": 25.162537, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 22}]"
,10.1109/sas.2015.7133629,https://doi.org/10.1109/sas.2015.7133629,Unmanned aerial gas leakage localization and mapping using microdrones,Vanesa Gallego; Maurizio Rossi; Davide Brunelli,2015,2015 IEEE Sensors Applications Symposium (SAS),proceedings-article,IEEE,,,1-6,,27,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav""]",1,"[{""query_id"": ""Q03"", ""query_rank"": 45, ""api_score"": 26.6921, ""raw_file"": ""raw_crossref\\Q03_robotic_gas_mapping.json"", ""raw_item_index"": 44}]"
